source,dataset,parts,implementation,scaffold_repeats,scaffold_neighbors_per_leaf,scaffold_first_repeat_neighbors_per_leaf,scaffold_seed,preopt_graph_degree_cap,configuration,merge_seconds,recall,unique_scaffold_degree_mean,preopt_candidate_rank_mean,preopt_best_candidate_rank_mean,preopt_top4_candidate_rank_mean,preopt_count_rank_le_16,preopt_count_rank_le_32,preopt_count_rank_le_64,preopt_fraction_rank_le_16,preopt_fraction_rank_le_32,preopt_fraction_rank_le_64,quality_sample_rows,missing_candidates,dtype,graph_degree,intermediate_graph_degree,itopk,merge_api_e2e_ms_instrumented,merge_api_ms_excluding_quality_measurement,oracle_partition_build_ms_excluded,preopt_fraction_rank_le_output_degree,qps,quality_measurement_ms,queries,rows,search_ms
variant,OpenAI-2M,128,k4-scaffold-repeat2-k1,2,1,1,1234,0,k1-r2,1.613511531,0.695592,1.97995,5.918363,2.577209,5.918363,1.8024593622000002,1.9115744067000002,1.9764098494,0.910356,0.965466,0.998212,65536,0,float32,64,128,160,1614.238656,1613.511531,191028.381239,0.998212,31812.927364,0.727125,20000,2321096,628.675248
variant,OpenAI-2M,128,k4-scaffold-repeat4-k1,4,1,1,1234,0,k1-r4,2.4191026879999997,0.814246,3.890472,7.064228,1.687378,7.064228,3.482863358088,3.7359619045200003,3.87681644328,0.895229,0.960285,0.99649,65536,0,float32,64,128,160,2419.810453,2419.102688,191028.381239,0.99649,31692.7284,0.707765,20000,2321096,631.059584
variant,OpenAI-2M,128,k4-scaffold-repeat1-k2,1,2,2,1234,0,k2-r1,1.2167870150000002,0.617258,1.999817,7.44633,5.400925,7.44633,1.74935991892,1.898102307746,1.994811458049,0.87476,0.949138,0.997497,65536,0,float32,64,128,160,1217.54986,1216.787015,191028.381239,0.997497,31956.476353,0.762845,20000,2321096,625.851229
variant,OpenAI-2M,128,k4-scaffold-repeat2-k2,2,2,2,1234,0,k2-r2,1.6504185869999999,0.759692,3.96225,8.454839,2.577026,8.454839,3.41105744025,3.74173097625,3.9431162947500003,0.860889,0.944345,0.995171,65536,0,float32,64,128,160,1651.162712,1650.418587,191028.381239,0.995171,31756.73548,0.744125,20000,2321096,629.787656
variant,OpenAI-2M,128,k4-scaffold-repeat4-k2,4,2,2,1234,0,k2-r4,2.51293614,0.856029,7.793121,10.637051,1.687378,4.349428,6.411042163134,7.250750950884,7.718844763749001,0.822654,0.930404,0.990469,65536,0,float32,64,128,160,2513.699585,2512.93614,191028.381239,0.990469,31820.037729,0.763445,20000,2321096,628.534767
variant,YFCC-10M,128,k4-scaffold-repeat1-k1,1,1,1,1234,0,k1-r1,1.404087595,0.524668,0.999985,3.532296,3.533249,3.532296,0.9589996147900001,0.983688244455,0.99845902289,0.959014,0.983703,0.998474,65536,0,uint8,64,128,160,1404.73808,1404.087595,53119.509878,0.998474,347347.652113,0.650485,100000,10000000,287.896001
variant,YFCC-10M,128,k4-scaffold-repeat2-k1,2,1,1,1234,0,k1-r2,1.589168402,0.715948,1.963943,3.97412,1.590118,3.97412,1.880080669957,1.931457418837,1.959777476897,0.957299,0.983459,0.997879,65536,0,uint8,64,128,160,1589.766166,1589.168402,53119.509878,0.997879,340893.907959,0.597764,100000,10000000,293.346398
variant,YFCC-10M,128,k4-scaffold-repeat4-k1,4,1,1,1234,0,k1-r4,1.9686741179999998,0.848339,3.834412,5.063938,1.229889,5.063938,3.6357434454560003,3.760971506964,3.823549110804,0.948188,0.980847,0.997167,65536,0,uint8,64,128,160,1969.279643,1968.674118,53119.509878,0.997167,338613.89054,0.605525,100000,10000000,295.321612
variant,YFCC-10M,128,k4-scaffold-repeat1-k2,1,2,2,1234,0,k2-r1,1.420120868,0.627467,1.999924,5.003563,3.532272,5.003563,1.872176854576,1.9492339262960001,1.9942622151559999,0.936124,0.974654,0.997169,65536,0,uint8,64,128,160,1420.726992,1420.120868,53119.509878,0.997169,339636.804492,0.606124,100000,10000000,294.432166
variant,YFCC-10M,128,k4-scaffold-repeat2-k2,2,2,2,1234,0,k2-r2,1.639820034,0.792412,3.930817,5.933434,1.590088,5.933434,3.651933395484,3.824692802634,3.914932568503,0.929052,0.973002,0.995959,65536,0,uint8,64,128,160,1640.420038,1639.820034,53119.509878,0.995959,337787.880608,0.600004,100000,10000000,296.043777
variant,YFCC-10M,128,k4-scaffold-repeat4-k2,4,2,2,1234,0,k2-r4,2.071478673,0.894168,7.674042,8.059905,1.229889,3.190047,6.916245700584001,7.408719671892,7.627261039968,0.901252,0.965426,0.993904,65536,0,uint8,64,128,160,2072.085597,2071.478673,53119.509878,0.993904,336471.371897,0.606924,100000,10000000,297.202105
confirmation,Wiki-1M,8,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,0.432623115,0.984942,7.770676,30.96706,12.456833,20.061562,2.779127876668,4.548402012404,6.720989773892001,0.357643,0.585329,0.864917,65536,0,float32,64,128,160,433.330566,432.623115,11571.213263,0.864917,67011.20747,0.707451,10000,1000000,149.228769
confirmation,Wiki-1M,8,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,0.473848548,0.9851,15.456512,40.999265,12.456833,20.07995,3.2918506432,6.453526542336,11.598721169920001,0.212975,0.417528,0.75041,65536,0,float32,64,128,160,474.745001,473.848548,11571.213263,0.75041,66530.613779,0.896453,10000,1000000,150.306745
confirmation,OpenAI-2M,8,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.954337262,0.936063,7.940521,31.570101,9.170319,18.242813,2.6718900302480004,4.448803938586001,7.0274643117730005,0.336488,0.560266,0.885013,65536,0,float32,64,128,160,1955.081907,1954.337262,43908.842516,0.885013,32662.71819,0.744645,20000,2321096,612.31891
confirmation,OpenAI-2M,8,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.122655425,0.936388,15.896149,43.118128,9.170319,18.23988,3.055684929972,5.936146609517,11.585574379520999,0.192228,0.373433,0.728829,65536,0,float32,64,128,160,2123.515191,2122.655425,43908.842516,0.728829,32485.960181,0.859766,20000,2321096,615.650573
confirmation,YFCC-10M,8,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.8477175259999998,0.965341,7.874084,24.868691,5.666565,12.464409,3.6921264912639997,5.440929051328,7.29443330634,0.468896,0.690992,0.926385,65536,0,uint8,64,128,160,1848.35681,1847.717526,21654.740328,0.926385,344607.031765,0.639284,100000,10000000,290.185605
confirmation,YFCC-10M,8,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.08133254,0.965251,15.771133,35.949379,5.666565,12.459393,4.456780245603,7.913859912602,12.90835693784,0.282591,0.501794,0.81848,65536,0,uint8,64,128,160,2082.071545,2081.33254,21654.740328,0.81848,338602.437604,0.739005,100000,10000000,295.331601
confirmation,Wiki-1M,2,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,0.445739639,0.992775,7.299713,50.344296,32.360886,41.999114,0.823685015494,1.705264054791,4.349074109130999,0.112838,0.233607,0.595787,65536,0,float32,64,128,160,446.588325,445.739639,7422.42052,0.595787,68084.227952,0.848686,10000,1000000,146.876895
confirmation,Wiki-1M,2,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,0.487312207,0.992183,13.956589,58.550743,32.360886,42.208196,0.8905839006790001,2.045924294688,6.176935072797999,0.063811,0.146592,0.442582,65536,0,float32,64,128,160,488.315454,487.312207,7422.42052,0.442582,67325.891726,1.003247,10000,1000000,148.531267
confirmation,OpenAI-2M,2,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.979178234,0.959137,7.948624,48.598382,22.028091,36.043526,0.927858776768,1.976655867696,5.347579871232,0.116732,0.248679,0.672768,65536,0,float32,64,128,160,1980.033,1979.178234,18828.2396,0.672768,33271.944765,0.854766,20000,2321096,601.107033
confirmation,OpenAI-2M,2,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.1395679810000003,0.957079,15.897308,58.899966,22.028091,36.042686,0.9573358877600001,2.1951002886400004,7.179510444344,0.06022,0.13808,0.451618,65536,0,float32,64,128,160,2140.499028,2139.567981,18828.2396,0.451618,32928.957178,0.931047,20000,2321096,607.368156
confirmation,YFCC-10M,2,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.868476269,0.985234,7.895157,43.488071,17.175705,30.052803,1.300032341934,2.636185027143,5.955964327974,0.164662,0.333899,0.754382,65536,0,uint8,64,128,160,1869.200434,1868.476269,21972.500483,0.754382,345852.887366,0.724165,100000,10000000,289.140278
confirmation,YFCC-10M,2,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,2.103995215,0.984395,15.805252,54.557364,17.175705,30.049171,1.36225466988,3.04503985032,8.670445142159998,0.08619,0.19266,0.54858,65536,0,uint8,64,128,160,2104.822221,2103.995215,21972.500483,0.54858,342022.646688,0.827006,100000,10000000,292.3783
cap72-serial,Wiki-1M,128,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,0.39298702100000005,0.929308,7.784622,15.063733,4.690414,8.4865,5.390274672972,6.823548137124,7.646180282352,0.692426,0.876542,0.982216,65536,0,float32,64,128,160,393.676946,392.987021,95407.552827,0.982216,65147.313614,0.689925,10000,1000000,153.498271
cap72-serial,Wiki-1M,128,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,0.43271413799999997,0.937333,15.60585,22.63767,4.690414,8.478268,7.59435281475,11.86888876485,14.834967827549999,0.486635,0.760541,0.950603,65536,0,float32,64,128,160,433.437304,432.714138,95407.552827,0.950603,65860.577544,0.723166,10000,1000000,151.835899
cap72-serial,OpenAI-2M,128,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.7129283450000001,0.795742,7.933807,13.035351,2.574692,5.894501,6.002773912849,7.106279194672,7.816815081978,0.756607,0.895696,0.985254,65536,0,float32,64,128,160,1713.688511,1712.928345,192724.135622,0.985254,31872.703076,0.760166,20000,2321096,627.496198
cap72-serial,OpenAI-2M,128,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,1.912801,0.810871,15.887451,21.117341,2.574692,5.891827,8.614366581612,12.400123730598,15.102023084913002,0.542212,0.780498,0.950563,65536,0,float32,64,128,160,1913.564126,1912.801,192724.135622,0.950563,31968.613267,0.763126,20000,2321096,625.613624
cap72-serial,YFCC-10M,128,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.748063227,0.833386,7.870667,9.673585,1.590073,3.927635,6.743209693583999,7.44557227533,7.793258990055,0.856752,0.94599,0.990165,65536,0,uint8,64,128,160,1748.744032,1748.063227,53201.897852,0.990165,348809.046622,0.680805,100000,10000000,286.689812
cap72-serial,YFCC-10M,128,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,2.219803914,0.850165,15.762451,16.673487,1.590073,3.923607,10.326202324414,13.680987820548001,15.30360605139,0.655114,0.867948,0.97089,65536,0,uint8,64,128,160,2220.417358,2219.803914,53201.897852,0.97089,346178.124957,0.613444,100000,10000000,288.868628
cap72-serial,Wiki-1M,8,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,0.433996826,0.984525,7.770676,30.971352,12.464462,20.064147,2.7787937375999996,4.5481144973920005,6.716871315612,0.3576,0.585292,0.864387,65536,0,float32,64,128,160,434.713551,433.996826,11622.535288,0.864387,66505.601185,0.716725,10000,1000000,150.363275
cap72-serial,Wiki-1M,8,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,0.474061462,0.985125,15.456512,41.003992,12.464462,20.082551,3.29200520832,6.45054343552,11.593759629568,0.212985,0.417335,0.750089,65536,0,float32,64,128,160,474.976188,474.061462,11622.535288,0.750089,66861.461294,0.914726,10000,1000000,149.562989
cap72-serial,OpenAI-2M,8,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.9554567520000001,0.936388,7.940521,31.56779,9.168335,18.2346,2.6731605136080003,4.447938421797001,7.030132326829,0.336648,0.560157,0.885349,65536,0,float32,64,128,160,1956.196077,1955.456752,43758.456524,0.885349,32641.540972,0.739325,20000,2321096,612.716171
cap72-serial,OpenAI-2M,8,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,2.14626515,0.938025,15.896149,43.114742,9.168335,18.231686,3.056877141147,5.935351802067,11.592759438868999,0.192303,0.373383,0.729281,65536,0,float32,64,128,160,2147.133356,2146.26515,43758.456524,0.729281,32698.402083,0.868206,20000,2321096,611.650684
cap72-serial,YFCC-10M,8,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.854914381,0.965618,7.874084,24.871284,5.668854,12.468807,3.6904571854559998,5.439818805484,7.296370331004,0.468684,0.690851,0.926631,65536,0,uint8,64,128,160,1855.586186,1854.914381,21748.720951,0.926631,344807.755005,0.671805,100000,10000000,290.016679
cap72-serial,YFCC-10M,8,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,2.3244595450000003,0.966732,15.771133,35.952019,5.668854,12.463757,4.453468307673,7.9123931972329995,12.907111018333001,0.282381,0.501701,0.818401,65536,0,uint8,64,128,160,2325.193509,2324.459545,21748.720951,0.818401,342187.112334,0.733964,100000,10000000,292.237774
cap72-serial,Wiki-1M,2,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,0.444810763,0.9926,7.299713,50.354227,32.370316,42.009399,0.8230864390279999,1.7051837579479998,4.346037428523,0.112756,0.233596,0.595371,65536,0,float32,64,128,160,445.644448,444.810763,7405.585515,0.595371,68164.787365,0.833685,10000,1000000,146.703311
cap72-serial,Wiki-1M,2,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,0.485403706,0.992392,13.956589,58.563418,32.370316,42.218485,0.8904303781999999,2.0458126419759997,6.170836043405,0.0638,0.146584,0.442145,65536,0,float32,64,128,160,486.386392,485.403706,7405.585515,0.442145,67865.554671,0.982686,10000,1000000,147.350155
cap72-serial,OpenAI-2M,2,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.980611076,0.959358,7.948624,48.593138,22.040512,36.048115,0.927310321712,1.975527163088,5.352039049296,0.116663,0.248537,0.673329,65536,0,float32,64,128,160,1981.425281,1980.611076,19058.106153,0.673329,33270.59298,0.814205,20000,2321096,601.131456
cap72-serial,OpenAI-2M,2,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,2.165574115,0.959638,15.897308,58.889962,22.040512,36.047222,0.957033838908,2.192763384364,7.1883652449,0.060201,0.137933,0.452175,65536,0,float32,64,128,160,2166.496681,2165.574115,19058.106153,0.452175,33208.474837,0.922566,20000,2321096,602.255903
cap72-serial,YFCC-10M,2,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.857638519,0.98544,7.895157,43.494072,17.193298,30.06963,1.299313882647,2.636642946249,5.957259133722,0.164571,0.333957,0.754546,65536,0,uint8,64,128,160,1858.385684,1857.638519,21902.309866,0.754546,346315.847513,0.747165,100000,10000000,288.753751
cap72-serial,YFCC-10M,2,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,2.335249614,0.985383,15.805252,54.562956,17.193298,30.06588,1.36146440728,3.0423055417239997,8.66902266948,0.08614,0.192487,0.54849,65536,0,uint8,64,128,160,2336.08922,2335.249614,21902.309866,0.54849,342189.594703,0.839606,100000,10000000,292.235654
cap72-warp,Wiki-1M,128,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,0.39397859399999996,0.928958,7.784622,15.064558,4.690353,8.486092,5.391053135171999,6.82586795448,7.646592867318,0.692526,0.87684,0.982269,65536,0,float32,64,128,160,394.658639,393.978594,94532.308268,0.982269,65129.189674,0.680045,10000,1000000,153.540986
cap72-warp,Wiki-1M,128,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,0.42089665400000004,0.937258,15.60585,22.639116,4.690353,8.477863,7.59538280085,11.87013723285,14.8311443943,0.486701,0.760621,0.950358,65536,0,float32,64,128,160,421.603859,420.896654,94532.308268,0.950358,65596.817557,0.707205,10000,1000000,152.44642
cap72-warp,OpenAI-2M,128,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.7149603400000002,0.796733,7.933807,13.040302,2.576126,5.897839,6.003781506338,7.107318523389,7.815720216612,0.756734,0.895827,0.985116,65536,0,float32,64,128,160,1715.743025,1714.96034,191697.478106,0.985116,31873.869031,0.782685,20000,2321096,627.473244
cap72-warp,OpenAI-2M,128,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,1.851838048,0.810987,15.887451,21.123732,2.576126,5.895164,8.615701127496001,12.398646197655001,15.098559620595001,0.542296,0.780405,0.950345,65536,0,float32,64,128,160,1852.578933,1851.838048,191697.478106,0.950345,31980.098145,0.740885,20000,2321096,625.38895
cap72-warp,YFCC-10M,128,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.73843788,0.833424,7.870667,9.674461,1.589828,3.927383,6.743304141588,7.445131517978001,7.793424274062001,0.856764,0.945934,0.990186,65536,0,uint8,64,128,160,1739.095044,1738.43788,53576.15725,0.990186,348346.629504,0.657164,100000,10000000,287.070382
cap72-warp,YFCC-10M,128,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,1.839706031,0.850348,15.762451,16.673965,1.589828,3.923351,10.326265374218,13.679364288095,15.301935231584,0.655118,0.867845,0.970784,65536,0,uint8,64,128,160,1840.324515,1839.706031,53576.15725,0.970784,345821.792857,0.618484,100000,10000000,289.166276
cap72-warp,Wiki-1M,8,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,0.432976749,0.984967,7.770676,30.968012,12.463882,20.068104,2.77828864366,4.5499250649,6.719295766524,0.357535,0.585525,0.864699,65536,0,float32,64,128,160,433.684554,432.976749,11536.459844,0.864699,66724.568913,0.707805,10000,1000000,149.869833
cap72-warp,Wiki-1M,8,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,0.46228790299999994,0.985525,15.456512,40.997569,12.463882,20.086466,3.2910778176,6.451609934848,11.599478539008,0.212925,0.417404,0.750459,65536,0,float32,64,128,160,463.200989,462.287903,11536.459844,0.750459,66928.800005,0.913086,10000,1000000,149.41251
cap72-warp,OpenAI-2M,8,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.960260789,0.936217,7.940521,31.58489,9.179138,18.254993,2.6706671900140004,4.448788057544,7.025661813506,0.336334,0.560264,0.884786,65536,0,float32,64,128,160,1961.012434,1960.260789,43493.264801,0.884786,32639.290375,0.751645,20000,2321096,612.75842
cap72-warp,OpenAI-2M,8,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,2.08718611,0.937208,15.896149,43.129993,9.179138,18.252094,3.054190691966,5.933682706422,11.588038282615999,0.192134,0.373278,0.728984,65536,0,float32,64,128,160,2088.031356,2087.18611,43493.264801,0.728984,32685.614763,0.845246,20000,2321096,611.889975
cap72-warp,YFCC-10M,8,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.84572215,0.965479,7.874084,24.870621,5.666611,12.465221,3.6892367024359998,5.441755830148,7.296094738063999,0.468529,0.691097,0.926596,65536,0,uint8,64,128,160,1846.367874,1845.72215,21730.918556,0.926596,345067.848621,0.645724,100000,10000000,289.79808
cap72-warp,YFCC-10M,8,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,1.937674919,0.966449,15.771133,35.952831,5.666611,12.460175,4.453547163338,7.913465634277001,12.905833556560001,0.282386,0.501769,0.81832,65536,0,uint8,64,128,160,1938.409084,1937.674919,21730.918556,0.81832,341433.618305,0.734165,100000,10000000,292.8827
cap72-warp,Wiki-1M,2,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,0.445770995,0.992967,7.299713,50.354609,32.377213,42.013829,0.825181456659,1.7053370519209998,4.3482638409879995,0.113043,0.233617,0.595676,65536,0,float32,64,128,160,446.60836,445.770995,7390.900255,0.595676,68003.7778,0.837365,10000,1000000,147.050654
cap72-warp,Wiki-1M,2,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,0.471594525,0.993008,13.956589,58.558252,32.377213,42.222919,0.8925796929059999,2.046370905536,6.1743949736,0.063954,0.146624,0.4424,65536,0,float32,64,128,160,472.586492,471.594525,7390.900255,0.4424,67738.296451,0.991967,10000,1000000,147.626978
cap72-warp,OpenAI-2M,2,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.9756215709999998,0.95935,7.948624,48.572409,22.024933,36.021877,0.928725176784,1.9801214677599999,5.352237764896,0.116841,0.249115,0.673354,65536,0,float32,64,128,160,1976.422896,1975.621571,18789.177183,0.673354,33265.879887,0.801325,20000,2321096,601.216624
cap72-warp,OpenAI-2M,2,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,2.104213624,0.958996,15.897308,58.876876,22.024933,36.021004,0.958385110088,2.1978664202319997,7.194740065408,0.060286,0.138254,0.452576,65536,0,float32,64,128,160,2105.11679,2104.213624,18789.177183,0.452576,33228.118269,0.903166,20000,2321096,601.899868
cap72-warp,YFCC-10M,2,k4-scaffold-repeat2-cap72,2,4,4,1234,72,k4-r2-cap72,1.866994091,0.985472,7.895157,43.469963,17.171936,30.044083,1.305495790578,2.6383088243760002,5.9583407702310005,0.165354,0.334168,0.754683,65536,0,uint8,64,128,160,1867.729736,1866.994091,22078.56242,0.754683,344585.802232,0.735645,100000,10000000,290.203483
cap72-warp,YFCC-10M,2,k4-scaffold-repeat2-k8-cap72,2,8,8,1234,72,k8-r2-cap72,1.955161676,0.985482,15.805252,54.534585,17.171936,30.040344,1.367881339592,3.046335880984,8.674459676168,0.086546,0.192742,0.548834,65536,0,uint8,64,128,160,1955.985041,1955.161676,22078.56242,0.548834,342227.81602,0.823365,100000,10000000,292.203016
mixed,Wiki-1M,128,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,0.39666055,0.9296,7.784622,15.061818,4.691116,8.486523,5.390749534914,6.824420014788,7.647246775566,0.692487,0.876654,0.982353,65536,0,float32,64,128,160,397.350234,396.66055,94452.740609,0.982353,64935.200287,0.689684,10000,1000000,153.999679
mixed,Wiki-1M,128,k4-scaffold-repeat2-first-k8,2,4,8,1234,0,k8+1xk4,0.422440031,0.934058,11.724457,19.4017,4.691116,8.467068,6.760966751335,9.527434451684,11.326962734329,0.576655,0.812612,0.966097,65536,0,float32,64,128,160,423.156035,422.440031,94452.740609,0.966097,64955.328045,0.716004,10000,1000000,153.951959
mixed,Wiki-1M,128,k4-scaffold-repeat2-k8-first-k4,2,8,4,1234,0,k4+1xk8,0.421742066,0.933517,11.72464,19.480118,4.691116,8.494308,6.730377171680001,9.51277493936,11.323329022080001,0.574037,0.811349,0.965772,65536,0,float32,64,128,160,422.44971,421.742066,94452.740609,0.965772,64898.991631,0.707644,10000,1000000,154.085599
mixed,Wiki-1M,128,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,0.437996807,0.936808,15.60585,22.633946,4.691116,8.478294,7.59485220195,11.86907603505,14.83492101,0.486667,0.760553,0.9506,65536,0,float32,64,128,160,438.725932,437.996807,94452.740609,0.9506,65117.988553,0.729125,10000,1000000,153.567397
mixed,OpenAI-2M,128,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.7156317630000002,0.796575,7.933807,13.03749,2.575836,5.896084,6.00374977111,7.106747289285,7.815839223717,0.75673,0.895755,0.985131,65536,0,float32,64,128,160,1716.384328,1715.631763,191399.979671,0.985131,31862.114076,0.752565,20000,2321096,627.704739
mixed,OpenAI-2M,128,k4-scaffold-repeat2-first-k8,2,4,8,1234,0,k8+1xk4,1.812291635,0.804425,11.916977,17.792077,2.575836,5.891243,7.554457727748,9.887146390613,11.530771609383999,0.633924,0.829669,0.967592,65536,0,float32,64,128,160,1813.002159,1812.291635,191399.979671,0.967592,31865.600685,0.710524,20000,2321096,627.636058
mixed,OpenAI-2M,128,k4-scaffold-repeat2-k8-first-k4,2,8,4,1234,0,k4+1xk8,1.808120846,0.803629,11.916718,17.726145,2.575836,5.897804,7.582941331503999,9.899110392137999,11.534239019071999,0.636328,0.830691,0.967904,65536,0,float32,64,128,160,1808.801131,1808.120846,191399.979671,0.967904,31805.726248,0.680285,20000,2321096,628.817586
mixed,OpenAI-2M,128,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,1.892240356,0.809967,15.887451,21.120103,2.575836,5.893414,8.615574027888,12.397121002359,15.101451136677001,0.542288,0.780309,0.950527,65536,0,float32,64,128,160,1893.010201,1892.240356,191399.979671,0.950527,31885.454388,0.769845,20000,2321096,627.245256
mixed,YFCC-10M,128,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,1.75051071,0.833298,7.870667,9.676227,1.589264,3.927551,6.74224947221,7.444202779272,7.793471498064,0.85663,0.945816,0.990192,65536,0,uint8,64,128,160,1751.192755,1750.51071,52994.380202,0.990192,345875.460042,0.682045,100000,10000000,289.121408
mixed,YFCC-10M,128,k4-scaffold-repeat2-first-k8,2,4,8,1234,0,k8+1xk4,1.864517375,0.841371,11.841125,13.752133,1.589264,3.91526,8.89318220225,10.682080161624999,11.602159256375,0.751042,0.902117,0.979819,65536,0,uint8,64,128,160,1865.146699,1864.517375,52994.380202,0.979819,341668.226069,0.629324,100000,10000000,292.681591
mixed,YFCC-10M,128,k4-scaffold-repeat2-k8-first-k4,2,8,4,1234,0,k4+1xk8,1.854641631,0.841773,11.839157,13.585827,1.589264,3.931721,8.938303073546,10.720842068937001,11.615112792931999,0.754978,0.905541,0.981076,65536,0,uint8,64,128,160,1855.261875,1854.641631,52994.380202,0.981076,339799.397591,0.620244,100000,10000000,294.291281
mixed,YFCC-10M,128,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,1.986944694,0.848228,15.762451,16.675254,1.589264,3.923519,10.326312661571,13.683273375943001,15.303810963253,0.655121,0.868093,0.970903,65536,0,uint8,64,128,160,1987.565778,1986.944694,52994.380202,0.970903,340299.260327,0.621084,100000,10000000,293.858999
mixed,Wiki-1M,8,k4-scaffold-repeat2,2,4,4,1234,0,k4-r2,0.434674558,0.984683,7.770676,30.974253,12.459534,20.065832,2.77852176394,4.545472467552,6.719179206384,0.357565,0.584952,0.864684,65536,0,float32,64,128,160,435.398243,434.674558,11664.99545,0.864684,66801.026689,0.723685,10000,1000000,149.698298
mixed,Wiki-1M,8,k4-scaffold-repeat2-first-k8,2,4,8,1234,0,k8+1xk4,0.461133891,0.984792,11.628433,36.917128,12.459534,20.068367,3.065906131048,5.577938369873,9.324631110906,0.263656,0.479681,0.801882,65536,0,float32,64,128,160,461.992097,461.133891,11664.99545,0.801882,66656.366481,0.858206,10000,1000000,150.023179
mixed,Wiki-1M,8,k4-scaffold-repeat2-k8-first-k4,2,8,4,1234,0,k4+1xk8,0.46089121,0.984792,11.637039,37.043858,12.459534,20.090731,3.0563635599990002,5.569184302386,9.303545028602999,0.262641,0.478574,0.799477,65536,0,float32,64,128,160,461.742136,460.89121,11664.99545,0.799477,66707.430243,0.850926,10000,1000000,149.908338
mixed,Wiki-1M,8,k4-scaffold-repeat2-k8,2,8,8,1234,0,k8-r2,0.477336276,0.984775,15.456512,41.006375,12.459534,20.084212,3.290861426432,6.448410436864,11.600854168576,0.212911,0.417197,0.750548,65536,0,float32,64,128,160,478.242762,477.336276,11664.99545,0.750548,66583.525594,0.906486,10000,1000000,150.187301
