dataset,parts,implementation,dtype,rows,queries,graph_degree,intermediate_graph_degree,itopk,scaffold_repeats,scaffold_neighbors_per_leaf,scaffold_first_repeat_neighbors_per_leaf,scaffold_seed,preopt_graph_degree_cap,quality_sample_rows,oracle_partition_build_ms_excluded,merge_api_e2e_ms_instrumented,quality_measurement_ms,merge_api_ms_excluding_quality_measurement,search_ms,recall,qps,unique_scaffold_degree_mean,preopt_candidate_rank_mean,preopt_best_candidate_rank_mean,preopt_top4_candidate_rank_mean,preopt_fraction_rank_le_16,preopt_fraction_rank_le_32,preopt_fraction_rank_le_64,preopt_fraction_rank_le_output_degree,missing_candidates
Wiki-1M,128,k4-scaffold-repeat2,float32,1000000,10000,64,128,160,2,4,4,1234,0,65536,95191.014670,396.780141,0.697325,396.082816,153.836755,0.929258,65003.971255,7.784622,15.062720,4.690125,8.486511,0.692518,0.876806,0.982339,0.982339,0
Wiki-1M,128,k4-scaffold-repeat2-cap64,float32,1000000,10000,64,128,160,2,4,4,1234,64,65536,95191.014670,365.266144,0.702085,364.564059,153.845396,0.930133,65000.320192,7.784622,15.062720,4.690125,8.486511,0.692518,0.876806,0.982339,0.982339,0
Wiki-1M,128,k4-scaffold-repeat2-cap68,float32,1000000,10000,64,128,160,2,4,4,1234,68,65536,95191.014670,398.515434,0.698765,397.816669,154.272279,0.929817,64820.459416,7.784622,15.062720,4.690125,8.486511,0.692518,0.876806,0.982339,0.982339,0
Wiki-1M,128,k4-scaffold-repeat2-cap72,float32,1000000,10000,64,128,160,2,4,4,1234,72,65536,95191.014670,404.423879,0.697885,403.725994,154.713842,0.929317,64635.457763,7.784622,15.062720,4.690125,8.486511,0.692518,0.876806,0.982339,0.982339,0
Wiki-1M,128,k4-scaffold-repeat2-k8,float32,1000000,10000,64,128,160,2,8,8,1234,0,65536,95191.014670,440.254868,0.739605,439.515263,153.557153,0.936700,65122.332660,15.605850,22.636789,4.690125,8.478283,0.486654,0.760695,0.950517,0.950517,0
Wiki-1M,128,k4-scaffold-repeat2-k8-cap64,float32,1000000,10000,64,128,160,2,8,8,1234,64,65536,95191.014670,382.381673,0.731486,381.650187,152.477186,0.938583,65583.581796,15.605850,22.636789,4.690125,8.478283,0.486654,0.760695,0.950517,0.950517,0
Wiki-1M,128,k4-scaffold-repeat2-k8-cap68,float32,1000000,10000,64,128,160,2,8,8,1234,68,65536,95191.014670,415.937246,0.742846,415.194400,152.699947,0.938092,65487.907471,15.605850,22.636789,4.690125,8.478283,0.486654,0.760695,0.950517,0.950517,0
Wiki-1M,128,k4-scaffold-repeat2-k8-cap72,float32,1000000,10000,64,128,160,2,8,8,1234,72,65536,95191.014670,425.004993,0.747925,424.257068,153.448073,0.938042,65168.625480,15.605850,22.636789,4.690125,8.478283,0.486654,0.760695,0.950517,0.950517,0
Wiki-1M,128,k4-scaffold-repeat2-k8-cap76,float32,1000000,10000,64,128,160,2,8,8,1234,76,65536,95191.014670,437.305805,0.769526,436.536279,152.982629,0.937375,65366.898617,15.605850,22.636789,4.690125,8.478283,0.486654,0.760695,0.950517,0.950517,0
OpenAI-2M,128,k4-scaffold-repeat2,float32,2321096,20000,64,128,160,2,4,4,1234,0,65536,190948.287715,1717.093997,0.777206,1716.316791,627.733759,0.796196,31860.641097,7.933807,13.039342,2.575333,5.897659,0.756819,0.895696,0.985143,0.985143,0
